EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,BUY_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE,SM_UPPER_LIMIT,SM_LOWER_LIMIT,Unnamed: 31
BSE,E,537483,INF204K014N5,EQUITY,,NIF100BEES,NIPPON INDIA ETF NIFTY 10,Nippon India Nifty 100 ETF (NIF100BEES),ETF,B,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,5.0,295.03,196.68,
BSE,E,590103,INF204KB14I2,EQUITY,,NIFTYBEES,NIPPON INDIA ETF NIFTY BE,Nippon Nifty 50 ETF (NIFTYBEES),ETF,B,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,5.0,307.92,205.28,
BSE,E,953986,INE804I08684,EQUITY,,ECLNIFT26,ECL-NIFTY-D6E601A-28-04-2,ECL-9.5%-28042026-NCD,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,954299,INE015L07188,EQUITY,,EARCNIFT26,EARCL-NIFTY-B1F601C-17-6-,EARCL-NIFTY-B1F601C-17-6-,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,954378,INE015L07261,EQUITY,,EARCNIF26B,EARCL-NIFTY-F6G601A-26-06,EARCL-10%-26062026-NCD,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,125918.4,83945.6,
BSE,E,954382,INE015L07253,EQUITY,,EARCNIF26C,EARCL-NIFTY-I8F601D-25-6-,EARCL-NIFTY-I8F601D-25-6-,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,144000.0,96000.0,
BSE,E,954394,INE015L07279,EQUITY,,EARCNIF26D,EARCL-NIFTY-F6G602A-26-06,EARCL-10%-29062026-NCD,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,954435,INE015L07337,EQUITY,,EARCNIF26,EARC-NIFTY-B1G601D-7-7-26,EARC-NIFTY-B1G601D-7-7-26,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,162850.09,108566.73,
BSE,E,954481,INE015L07386,EQUITY,,EARCNIF26E,EARCL-NIFTY-J8G601C-13-07,EARCL-NIFTY-J8G601C-13-07,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,954527,INE015L07428,EQUITY,,EARCNIFE26,EARCL-NIFTY-J8G602C-17-07,EARCL-NIFTY-J8G602C-17-07,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,315862.8,210575.2,
BSE,E,954704,INE804I073E1,EQUITY,,ECLNIFT26A,ECL-NIFTY-G6H601A-17-08-2,ECL-NIFTY-G6H601A-17-08-2,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,263492.4,175661.6,
BSE,E,955590,INE241O08042,EQUITY,,EFCLNIFT27,EFCL-NIFTY-H7A701A -8-1-2,EFCL-NIFTY-H7A701A -8-1-2,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,958275,INE572O07DJ3,EQUITY,,EELNIFT28,ECE-NIFTY-H1I805A-12-9-28,ECE-NIFTY-H1I805A-12-9-28,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,203298.0,135532.0,
BSE,E,959134,INE918K07FL7,EQUITY,,NWFLNIFT26,NWFL-NIFTY-28-12-26-PVT,NWFL-NIFTY-28-12-26-PVT,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,132063.6,88042.4,
BSE,E,959230,INE015L07725,EQUITY,,EARCL31120,EARCL-NIFTY-24-1-30-PVT,EARCL-NIFTY-24-1-30-PVT,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,960454,INE065507340,EQUITY,,AFINIF24A,AFIL-NIFTY-7-1-27,AFIL-12.25%-07012027-NCD,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,973190,INE065507423,EQUITY,,AFINIF24B,AFIL-NIFTY-7-5-27,AFIL-12.25%-07052027-NCD,DEB,F,10.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,974044,INE918K07IV0,EQUITY,,NWFLNIF26C,NWFL-NIFTY-6-7-26-PVT,NWFL-NIFTY-6-7-26-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,1200000.0,800000.0,
BSE,E,974355,INE918K07JB0,EQUITY,,NWFLNIF26,NWFL-NIFTY50-15-5-26-PVT,NWFL-NIFTY50-15-5-26-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,1200000.0,800000.0,
BSE,E,974548,INE918K07JE4,EQUITY,,NWFNIFT26A,NWFL-NIFTY50INDEX-20-7-26,NWFL-NIFTY50INDEX-20-7-26,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,157928.4,105285.6,
BSE,E,975419,INE523L07AK6,EQUITY,,NWIL22224,NWIL-NIFTY 50-23-8-27-PVT,NWIL-NIFTY 50-23-8-27-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,975481,INE321N07392,EQUITY,,ICFSL7324,ICFSL-NIFTY50-12-10-26-PV,ICFSL-NIFTY50-12-10-26-PV,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,975643,INE918K07PG6,EQUITY,,NWFL3524,NWFL-NIFTY 50-2-11-27-PVT,NWFL-NIFTY 50-2-11-27-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,975721,INE321N07418,EQUITY,,IFSL060624,IFSL-NIFTY-8-11-27PVT,IFSL-NIFTY-8-11-27PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,128552.4,85701.6,
BSE,E,976299,INE918K07PT9,EQUITY,,NWFL311224,NWFL-NIFTY 50-30-6-28-PVT,NWFL-NIFTY 50-30-6-28-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,976361,INE321N07517,EQUITY,,IFSL24125,IFSL-NIFTY 50-12-5-28-PVT,IFSL-NIFTY 50-12-5-28-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,976954,INE918K07PX1,EQUITY,,NWFL24725,NWFL-NIFTY-22-1-29-PVT,NWFL-NIFTY-22-1-29-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120229.92,80153.28,
BSE,E,977189,INE918K07QA7,EQUITY,,NWFL300925,NWFL-NIFTY50-31-8-35-PVT,NWFL-NIFTY50-31-8-35-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977202,INE321N07574,EQUITY,,IFSL81025,IFSL-NIFTY 50 INDEX-08-12,IFSL-NIFTY 50 INDEX-08-12,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977215,INE918K07QC3,EQUITY,,NWFL131025,NWFL-NIFTY-13-10-28-PVT,NWFL-NIFTY-13-10-28-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977256,INE918K07QD1,EQUITY,,NWFL281025,NWFL-NIFTY50 INDEX-28-09-,NWFL-NIFTY50 INDEX-28-09-,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977375,INE321N07608,EQUITY,,IFSL121225,IFSL-NIFTY-50-INDEX-11-2-,IFSL-NIFTY-50-INDEX-11-2-,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977400,INE468N07BN2,EQUITY,,EEL221225,EEL-NIFTY 50-19-12-35-PVT,EEL-NIFTY 50-19-12-35-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,113760.0,75840.0,
BSE,E,977409,INE918K07QI0,EQUITY,,NWFL231225,NWFL-NIFTY50-23-11-35-PVT,NWFL-NIFTY50-23-11-35-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977434,INE918K07QJ8,EQUITY,,NWFL311225,NWFL-NIFTY50-1-12-35-PVT,NWFL-NIFTY50-1-12-35-PVT,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977569,INE918K07QN0,EQUITY,,NWFL20226,NWFL-NIFTY 50-21-08-29-PV,NWFL-NIFTY 50-21-08-29-PV,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977581,INE918K07QO8,EQUITY,,NWFL24226,NWFL-NIFTY 50 INDEX-30-3-,NWFL-NIFTY 50 INDEX-30-3-,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977607,INE918K07QP5,EQUITY,,NWFL27226,NWFL-NIFTY 50 INDEX-29-4-,NWFL-NIFTY 50 INDEX-29-4-,DEB,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
BSE,E,977697,INE918K07QQ3,EQUITY,,NWFL250326,NWFL-NIFTY50-30-3-35-PVT,NWFL-NIFTY50-30-3-35-PVT,Other,F,1.0,,,,1.0,,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,120000.0,80000.0,
NSE,D,35000,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65400-CE,BANKNIFTY 30 JUN 65400 CALL,OP,,30.0,2026-06-30,65400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,40.35,0.35,
NSE,D,35001,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65400-PE,BANKNIFTY 30 JUN 65400 PUT,OP,,30.0,2026-06-30,65400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,14456.3,11271.7,
NSE,D,35002,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65600-CE,BANKNIFTY 30 JUN 65600 CALL,OP,,30.0,2026-06-30,65600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,38.6,0.05,
NSE,D,35003,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65600-PE,BANKNIFTY 30 JUN 65600 PUT,OP,,30.0,2026-06-30,65600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,14652.85,11465.35,
NSE,D,35004,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65700-CE,BANKNIFTY 30 JUN 65700 CALL,OP,,30.0,2026-06-30,65700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,37.75,0.05,
NSE,D,35005,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65700-PE,BANKNIFTY 30 JUN 65700 PUT,OP,,30.0,2026-06-30,65700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,14751.3,11562.2,
NSE,D,35006,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65800-CE,BANKNIFTY 30 JUN 65800 CALL,OP,,30.0,2026-06-30,65800.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,36.95,0.05,
NSE,D,35007,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65800-PE,BANKNIFTY 30 JUN 65800 PUT,OP,,30.0,2026-06-30,65800.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,14849.6,11659.2,
NSE,D,35008,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-82500-CE,BANKNIFTY 30 JUN 82500 CALL,OP,,30.0,2026-06-30,82500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35009,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-82500-PE,BANKNIFTY 30 JUN 82500 PUT,OP,,30.0,2026-06-30,82500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,31247.85,28024.55,
NSE,D,35010,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Sep2026-82500-CE,BANKNIFTY 29 SEP 82500 CALL,OP,,30.0,2026-09-29,82500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,22.15,0.05,
NSE,D,35011,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-74300-CE,BANKNIFTY 28 APR 74300 CALL,OP,,30.0,2026-04-28,74300.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35012,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-74300-PE,BANKNIFTY 28 APR 74300 PUT,OP,,30.0,2026-04-28,74300.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,24038.15,20814.85,
NSE,D,35013,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-15725-CE,MIDCPNIFTY 26 MAY 15725 CALL,OP,,120.0,2026-05-26,15725.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,22.55,0.05,
NSE,D,35014,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-15725-PE,MIDCPNIFTY 26 MAY 15725 PUT,OP,,120.0,2026-05-26,15725.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,3639.8,2721.1,
NSE,D,35015,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Sep2026-82500-PE,BANKNIFTY 29 SEP 82500 PUT,OP,,30.0,2026-09-29,82500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,30861.55,25769.15,
NSE,D,35016,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Dec2026-82500-CE,BANKNIFTY 29 DEC 82500 CALL,OP,,30.0,2026-12-29,82500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,148.1,0.05,
NSE,D,35017,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Dec2026-82500-PE,BANKNIFTY 29 DEC 82500 PUT,OP,,30.0,2026-12-29,82500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,29843.75,24230.05,
NSE,D,35018,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-74400-CE,BANKNIFTY 28 APR 74400 CALL,OP,,30.0,2026-04-28,74400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35019,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-74400-PE,BANKNIFTY 28 APR 74400 PUT,OP,,30.0,2026-04-28,74400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,24137.7,20914.4,
NSE,D,35020,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-74600-CE,BANKNIFTY 28 APR 74600 CALL,OP,,30.0,2026-04-28,74600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35021,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-74600-PE,BANKNIFTY 28 APR 74600 PUT,OP,,30.0,2026-04-28,74600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,24336.85,21113.55,
NSE,D,35022,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-82000-CE,BANKNIFTY 28 APR 82000 CALL,OP,,30.0,2026-04-28,82000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35023,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-82000-PE,BANKNIFTY 28 APR 82000 PUT,OP,,30.0,2026-04-28,82000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,31704.5,28481.2,
NSE,D,35024,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-15750-CE,MIDCPNIFTY 26 MAY 15750 CALL,OP,,120.0,2026-05-26,15750.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,22.45,0.05,
NSE,D,35025,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-15750-PE,MIDCPNIFTY 26 MAY 15750 PUT,OP,,120.0,2026-05-26,15750.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,3664.45,2745.65,
NSE,D,35026,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65900-CE,BANKNIFTY 30 JUN 65900 CALL,OP,,30.0,2026-06-30,65900.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,36.2,0.05,
NSE,D,35027,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-65900-PE,BANKNIFTY 30 JUN 65900 PUT,OP,,30.0,2026-06-30,65900.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,14948.1,11756.1,
NSE,D,35028,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Sep2026-78000-CE,BANKNIFTY 29 SEP 78000 CALL,OP,,30.0,2026-09-29,78000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,55.5,0.05,
NSE,D,35029,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Sep2026-78000-PE,BANKNIFTY 29 SEP 78000 PUT,OP,,30.0,2026-09-29,78000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,26511.0,21420.0,
NSE,D,35030,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-15775-CE,MIDCPNIFTY 26 MAY 15775 CALL,OP,,120.0,2026-05-26,15775.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,22.3,0.05,
NSE,D,35031,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-15775-PE,MIDCPNIFTY 26 MAY 15775 PUT,OP,,120.0,2026-05-26,15775.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,3689.25,2770.15,
NSE,D,35032,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-18000-CE,MIDCPNIFTY 26 MAY 18000 CALL,OP,,120.0,2026-05-26,18000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35033,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-18000-PE,MIDCPNIFTY 26 MAY 18000 PUT,OP,,120.0,2026-05-26,18000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5892.7,4969.0,
NSE,D,35034,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-18100-CE,MIDCPNIFTY 26 MAY 18100 CALL,OP,,120.0,2026-05-26,18100.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35035,,OPTIDX,26074.0,MIDCPNIFTY,MIDCPNIFTY-May2026-18100-PE,MIDCPNIFTY 26 MAY 18100 PUT,OP,,120.0,2026-05-26,18100.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5991.7,5068.0,
NSE,D,35036,,OPTIDX,26000.0,NIFTY,NIFTY-May2026-30700-CE,NIFTY 26 MAY 30700 CALL,OP,,65.0,2026-05-26,30700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35037,,OPTIDX,26000.0,NIFTY,NIFTY-May2026-30700-PE,NIFTY 26 MAY 30700 PUT,OP,,65.0,2026-05-26,30700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,8288.95,7089.15,
NSE,D,35038,,OPTIDX,26000.0,NIFTY,NIFTY-May2026-30750-CE,NIFTY 26 MAY 30750 CALL,OP,,65.0,2026-05-26,30750.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35039,,OPTIDX,26000.0,NIFTY,NIFTY-May2026-30750-PE,NIFTY 26 MAY 30750 PUT,OP,,65.0,2026-05-26,30750.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,8338.5,7138.7,
NSE,D,35040,,OPTIDX,26013.0,NIFTYNXT50,NIFTYNXT50-Apr2026-82400-CE,NIFTYNXT50 28 APR 82400 CALL,OP,,25.0,2026-04-28,82400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.05,0.05,
NSE,D,35041,,OPTIDX,26013.0,NIFTYNXT50,NIFTYNXT50-Apr2026-82400-PE,NIFTYNXT50 28 APR 82400 PUT,OP,,25.0,2026-04-28,82400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,22256.7,17907.8,
NSE,D,35042,,OPTIDX,26013.0,NIFTYNXT50,NIFTYNXT50-May2026-81900-CE,NIFTYNXT50 26 MAY 81900 CALL,OP,,25.0,2026-05-26,81900.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,21.45,0.05,
NSE,D,35043,,OPTIDX,26013.0,NIFTYNXT50,NIFTYNXT50-May2026-81900-PE,NIFTYNXT50 26 MAY 81900 PUT,OP,,25.0,2026-05-26,81900.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,21322.2,16976.3,
NSE,D,35044,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66100-CE,BANKNIFTY 30 JUN 66100 CALL,OP,,30.0,2026-06-30,66100.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,34.75,0.05,
NSE,D,35045,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66100-PE,BANKNIFTY 30 JUN 66100 PUT,OP,,30.0,2026-06-30,66100.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,15144.75,11950.45,
NSE,D,35046,,OPTIDX,26013.0,NIFTYNXT50,NIFTYNXT50-May2026-82100-CE,NIFTYNXT50 26 MAY 82100 CALL,OP,,25.0,2026-05-26,82100.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,21.35,0.05,
NSE,D,35047,,OPTIDX,26013.0,NIFTYNXT50,NIFTYNXT50-May2026-82100-PE,NIFTYNXT50 26 MAY 82100 PUT,OP,,25.0,2026-05-26,82100.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,21520.3,17174.0,
NSE,D,35048,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66200-CE,BANKNIFTY 30 JUN 66200 CALL,OP,,30.0,2026-06-30,66200.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,34.05,0.05,
NSE,D,35049,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66200-PE,BANKNIFTY 30 JUN 66200 PUT,OP,,30.0,2026-06-30,66200.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,15243.15,12047.55,
NSE,D,35050,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66300-CE,BANKNIFTY 30 JUN 66300 CALL,OP,,30.0,2026-06-30,66300.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,33.45,0.05,
NSE,D,35051,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66300-PE,BANKNIFTY 30 JUN 66300 PUT,OP,,30.0,2026-06-30,66300.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,15341.65,12144.75,
NSE,D,35052,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66400-CE,BANKNIFTY 30 JUN 66400 CALL,OP,,30.0,2026-06-30,66400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,32.8,0.05,
NSE,D,35053,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-66400-PE,BANKNIFTY 30 JUN 66400 PUT,OP,,30.0,2026-06-30,66400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,15439.95,12242.15,
NSE,D,35054,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-74000-CE,BANKNIFTY 30 JUN 74000 CALL,OP,,30.0,2026-06-30,74000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,20.25,0.05,
NSE,D,35055,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Jun2026-74000-PE,BANKNIFTY 30 JUN 74000 PUT,OP,,30.0,2026-06-30,74000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,22922.7,19700.1,
NSE,D,35056,,OPTIDX,26037.0,FINNIFTY,FINNIFTY-Apr2026-27350-CE,FINNIFTY 28 APR 27350 CALL,OP,,60.0,2026-04-28,27350.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,23.15,0.05,
NSE,D,35057,,OPTIDX,26037.0,FINNIFTY,FINNIFTY-Apr2026-27350-PE,FINNIFTY 28 APR 27350 PUT,OP,,60.0,2026-04-28,27350.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,3969.25,2442.35,
NSE,D,35058,,OPTIDX,26037.0,FINNIFTY,FINNIFTY-Apr2026-27450-CE,FINNIFTY 28 APR 27450 CALL,OP,,60.0,2026-04-28,27450.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,22.55,0.05,
