SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,40661,OPTIDX,0,NIFTY-Apr2026-21300-PE,65.0,NIFTY 07 APR 21300 PUT,2026-04-07 14:30:00,21300.0,PE,5.0,W,OP,,
NSE,D,40662,OPTIDX,0,NIFTY-Apr2026-21350-CE,65.0,NIFTY 07 APR 21350 CALL,2026-04-07 14:30:00,21350.0,CE,5.0,W,OP,,
NSE,D,40663,OPTIDX,0,NIFTY-Apr2026-21350-PE,65.0,NIFTY 07 APR 21350 PUT,2026-04-07 14:30:00,21350.0,PE,5.0,W,OP,,
NSE,D,40664,OPTIDX,0,NIFTY-Apr2026-21400-CE,65.0,NIFTY 07 APR 21400 CALL,2026-04-07 14:30:00,21400.0,CE,5.0,W,OP,,
NSE,D,40667,OPTIDX,0,NIFTY-Apr2026-21400-PE,65.0,NIFTY 07 APR 21400 PUT,2026-04-07 14:30:00,21400.0,PE,5.0,W,OP,,
NSE,D,40668,OPTIDX,0,NIFTY-Apr2026-21450-CE,65.0,NIFTY 07 APR 21450 CALL,2026-04-07 14:30:00,21450.0,CE,5.0,W,OP,,
NSE,D,40677,OPTIDX,0,NIFTY-Apr2026-21450-PE,65.0,NIFTY 07 APR 21450 PUT,2026-04-07 14:30:00,21450.0,PE,5.0,W,OP,,
NSE,D,40678,OPTIDX,0,NIFTY-Apr2026-21500-CE,65.0,NIFTY 07 APR 21500 CALL,2026-04-07 14:30:00,21500.0,CE,5.0,W,OP,,
NSE,D,40679,OPTIDX,0,NIFTY-Apr2026-21500-PE,65.0,NIFTY 07 APR 21500 PUT,2026-04-07 14:30:00,21500.0,PE,5.0,W,OP,,
NSE,D,40680,OPTIDX,0,NIFTY-Apr2026-21550-CE,65.0,NIFTY 07 APR 21550 CALL,2026-04-07 14:30:00,21550.0,CE,5.0,W,OP,,
NSE,D,40681,OPTIDX,0,NIFTY-Apr2026-21550-PE,65.0,NIFTY 07 APR 21550 PUT,2026-04-07 14:30:00,21550.0,PE,5.0,W,OP,,
NSE,D,40682,OPTIDX,0,NIFTY-Apr2026-21600-CE,65.0,NIFTY 07 APR 21600 CALL,2026-04-07 14:30:00,21600.0,CE,5.0,W,OP,,
NSE,D,40683,OPTIDX,0,NIFTY-Apr2026-21600-PE,65.0,NIFTY 07 APR 21600 PUT,2026-04-07 14:30:00,21600.0,PE,5.0,W,OP,,
NSE,D,40684,OPTIDX,0,NIFTY-Apr2026-21650-CE,65.0,NIFTY 07 APR 21650 CALL,2026-04-07 14:30:00,21650.0,CE,5.0,W,OP,,
NSE,D,40687,OPTIDX,0,NIFTY-Apr2026-21650-PE,65.0,NIFTY 07 APR 21650 PUT,2026-04-07 14:30:00,21650.0,PE,5.0,W,OP,,
NSE,D,40688,OPTIDX,0,NIFTY-Apr2026-21700-CE,65.0,NIFTY 07 APR 21700 CALL,2026-04-07 14:30:00,21700.0,CE,5.0,W,OP,,
NSE,D,40689,OPTIDX,0,NIFTY-Apr2026-21700-PE,65.0,NIFTY 07 APR 21700 PUT,2026-04-07 14:30:00,21700.0,PE,5.0,W,OP,,
NSE,D,40690,OPTIDX,0,NIFTY-Apr2026-21750-CE,65.0,NIFTY 07 APR 21750 CALL,2026-04-07 14:30:00,21750.0,CE,5.0,W,OP,,
NSE,D,40691,OPTIDX,0,NIFTY-Apr2026-21750-PE,65.0,NIFTY 07 APR 21750 PUT,2026-04-07 14:30:00,21750.0,PE,5.0,W,OP,,
NSE,D,40692,OPTIDX,0,NIFTY-Apr2026-21800-CE,65.0,NIFTY 07 APR 21800 CALL,2026-04-07 14:30:00,21800.0,CE,5.0,W,OP,,
NSE,D,40693,OPTIDX,0,NIFTY-Apr2026-21800-PE,65.0,NIFTY 07 APR 21800 PUT,2026-04-07 14:30:00,21800.0,PE,5.0,W,OP,,
NSE,D,40694,OPTIDX,0,NIFTY-Apr2026-21850-CE,65.0,NIFTY 07 APR 21850 CALL,2026-04-07 14:30:00,21850.0,CE,5.0,W,OP,,
NSE,D,40695,OPTIDX,0,NIFTY-Apr2026-21850-PE,65.0,NIFTY 07 APR 21850 PUT,2026-04-07 14:30:00,21850.0,PE,5.0,W,OP,,
NSE,D,40696,OPTIDX,0,NIFTY-Apr2026-21900-CE,65.0,NIFTY 07 APR 21900 CALL,2026-04-07 14:30:00,21900.0,CE,5.0,W,OP,,
NSE,D,40697,OPTIDX,0,NIFTY-Apr2026-21900-PE,65.0,NIFTY 07 APR 21900 PUT,2026-04-07 14:30:00,21900.0,PE,5.0,W,OP,,
NSE,D,40698,OPTIDX,0,NIFTY-Apr2026-21950-CE,65.0,NIFTY 07 APR 21950 CALL,2026-04-07 14:30:00,21950.0,CE,5.0,W,OP,,
NSE,D,40699,OPTIDX,0,NIFTY-Apr2026-21950-PE,65.0,NIFTY 07 APR 21950 PUT,2026-04-07 14:30:00,21950.0,PE,5.0,W,OP,,
NSE,D,40700,OPTIDX,0,NIFTY-Apr2026-22000-CE,65.0,NIFTY 07 APR 22000 CALL,2026-04-07 14:30:00,22000.0,CE,5.0,W,OP,,
NSE,D,40701,OPTIDX,0,NIFTY-Apr2026-22000-PE,65.0,NIFTY 07 APR 22000 PUT,2026-04-07 14:30:00,22000.0,PE,5.0,W,OP,,
NSE,D,40703,OPTIDX,0,NIFTY-Apr2026-22050-CE,65.0,NIFTY 07 APR 22050 CALL,2026-04-07 14:30:00,22050.0,CE,5.0,W,OP,,
NSE,D,40704,OPTIDX,0,NIFTY-Apr2026-22050-PE,65.0,NIFTY 07 APR 22050 PUT,2026-04-07 14:30:00,22050.0,PE,5.0,W,OP,,
NSE,D,40705,OPTIDX,0,NIFTY-Apr2026-22100-CE,65.0,NIFTY 07 APR 22100 CALL,2026-04-07 14:30:00,22100.0,CE,5.0,W,OP,,
NSE,D,40706,OPTIDX,0,NIFTY-Apr2026-22100-PE,65.0,NIFTY 07 APR 22100 PUT,2026-04-07 14:30:00,22100.0,PE,5.0,W,OP,,
NSE,D,40707,OPTIDX,0,NIFTY-Apr2026-22150-CE,65.0,NIFTY 07 APR 22150 CALL,2026-04-07 14:30:00,22150.0,CE,5.0,W,OP,,
NSE,D,40708,OPTIDX,0,NIFTY-Apr2026-22150-PE,65.0,NIFTY 07 APR 22150 PUT,2026-04-07 14:30:00,22150.0,PE,5.0,W,OP,,
NSE,D,40714,OPTIDX,0,NIFTY-Apr2026-22200-CE,65.0,NIFTY 07 APR 22200 CALL,2026-04-07 14:30:00,22200.0,CE,5.0,W,OP,,
NSE,D,40717,OPTIDX,0,NIFTY-Apr2026-22200-PE,65.0,NIFTY 07 APR 22200 PUT,2026-04-07 14:30:00,22200.0,PE,5.0,W,OP,,
NSE,D,40718,OPTIDX,0,NIFTY-Apr2026-22250-CE,65.0,NIFTY 07 APR 22250 CALL,2026-04-07 14:30:00,22250.0,CE,5.0,W,OP,,
NSE,D,40723,OPTIDX,0,NIFTY-Apr2026-22250-PE,65.0,NIFTY 07 APR 22250 PUT,2026-04-07 14:30:00,22250.0,PE,5.0,W,OP,,
NSE,D,40724,OPTIDX,0,NIFTY-Apr2026-22300-CE,65.0,NIFTY 07 APR 22300 CALL,2026-04-07 14:30:00,22300.0,CE,5.0,W,OP,,
NSE,D,40725,OPTIDX,0,NIFTY-Apr2026-22300-PE,65.0,NIFTY 07 APR 22300 PUT,2026-04-07 14:30:00,22300.0,PE,5.0,W,OP,,
NSE,D,40726,OPTIDX,0,NIFTY-Apr2026-22350-CE,65.0,NIFTY 07 APR 22350 CALL,2026-04-07 14:30:00,22350.0,CE,5.0,W,OP,,
NSE,D,40727,OPTIDX,0,NIFTY-Apr2026-22350-PE,65.0,NIFTY 07 APR 22350 PUT,2026-04-07 14:30:00,22350.0,PE,5.0,W,OP,,
NSE,D,40728,OPTIDX,0,NIFTY-Apr2026-22400-CE,65.0,NIFTY 07 APR 22400 CALL,2026-04-07 14:30:00,22400.0,CE,5.0,W,OP,,
NSE,D,40729,OPTIDX,0,NIFTY-Apr2026-22400-PE,65.0,NIFTY 07 APR 22400 PUT,2026-04-07 14:30:00,22400.0,PE,5.0,W,OP,,
NSE,D,40730,OPTIDX,0,NIFTY-Apr2026-22450-CE,65.0,NIFTY 07 APR 22450 CALL,2026-04-07 14:30:00,22450.0,CE,5.0,W,OP,,
NSE,D,40731,OPTIDX,0,NIFTY-Apr2026-22450-PE,65.0,NIFTY 07 APR 22450 PUT,2026-04-07 14:30:00,22450.0,PE,5.0,W,OP,,
NSE,D,40732,OPTIDX,0,NIFTY-Apr2026-22500-CE,65.0,NIFTY 07 APR 22500 CALL,2026-04-07 14:30:00,22500.0,CE,5.0,W,OP,,
NSE,D,40735,OPTIDX,0,NIFTY-Apr2026-22500-PE,65.0,NIFTY 07 APR 22500 PUT,2026-04-07 14:30:00,22500.0,PE,5.0,W,OP,,
NSE,D,40736,OPTIDX,0,NIFTY-Apr2026-22550-CE,65.0,NIFTY 07 APR 22550 CALL,2026-04-07 14:30:00,22550.0,CE,5.0,W,OP,,
NSE,D,40737,OPTIDX,0,NIFTY-Apr2026-22550-PE,65.0,NIFTY 07 APR 22550 PUT,2026-04-07 14:30:00,22550.0,PE,5.0,W,OP,,
NSE,D,40738,OPTIDX,0,NIFTY-Apr2026-22600-CE,65.0,NIFTY 07 APR 22600 CALL,2026-04-07 14:30:00,22600.0,CE,5.0,W,OP,,
NSE,D,40739,OPTIDX,0,NIFTY-Apr2026-22600-PE,65.0,NIFTY 07 APR 22600 PUT,2026-04-07 14:30:00,22600.0,PE,5.0,W,OP,,
NSE,D,40740,OPTIDX,0,NIFTY-Apr2026-22650-CE,65.0,NIFTY 07 APR 22650 CALL,2026-04-07 14:30:00,22650.0,CE,5.0,W,OP,,
NSE,D,40741,OPTIDX,0,NIFTY-Apr2026-22650-PE,65.0,NIFTY 07 APR 22650 PUT,2026-04-07 14:30:00,22650.0,PE,5.0,W,OP,,
NSE,D,40742,OPTIDX,0,NIFTY-Apr2026-22700-CE,65.0,NIFTY 07 APR 22700 CALL,2026-04-07 14:30:00,22700.0,CE,5.0,W,OP,,
NSE,D,40745,OPTIDX,0,NIFTY-Apr2026-22700-PE,65.0,NIFTY 07 APR 22700 PUT,2026-04-07 14:30:00,22700.0,PE,5.0,W,OP,,
NSE,D,40747,OPTIDX,0,NIFTY-Apr2026-22750-CE,65.0,NIFTY 07 APR 22750 CALL,2026-04-07 14:30:00,22750.0,CE,5.0,W,OP,,
NSE,D,40751,OPTIDX,0,NIFTY-Apr2026-22750-PE,65.0,NIFTY 07 APR 22750 PUT,2026-04-07 14:30:00,22750.0,PE,5.0,W,OP,,
NSE,D,40752,OPTIDX,0,NIFTY-Apr2026-22800-CE,65.0,NIFTY 07 APR 22800 CALL,2026-04-07 14:30:00,22800.0,CE,5.0,W,OP,,
NSE,D,40753,OPTIDX,0,NIFTY-Apr2026-22800-PE,65.0,NIFTY 07 APR 22800 PUT,2026-04-07 14:30:00,22800.0,PE,5.0,W,OP,,
NSE,D,40754,OPTIDX,0,NIFTY-Apr2026-22850-CE,65.0,NIFTY 07 APR 22850 CALL,2026-04-07 14:30:00,22850.0,CE,5.0,W,OP,,
NSE,D,40760,OPTIDX,0,NIFTY-Apr2026-22850-PE,65.0,NIFTY 07 APR 22850 PUT,2026-04-07 14:30:00,22850.0,PE,5.0,W,OP,,
NSE,D,40761,OPTIDX,0,NIFTY-Apr2026-22900-CE,65.0,NIFTY 07 APR 22900 CALL,2026-04-07 14:30:00,22900.0,CE,5.0,W,OP,,
NSE,D,40769,OPTIDX,0,NIFTY-Apr2026-22900-PE,65.0,NIFTY 07 APR 22900 PUT,2026-04-07 14:30:00,22900.0,PE,5.0,W,OP,,
NSE,D,40770,OPTIDX,0,NIFTY-Apr2026-22950-CE,65.0,NIFTY 07 APR 22950 CALL,2026-04-07 14:30:00,22950.0,CE,5.0,W,OP,,
NSE,D,40771,OPTIDX,0,NIFTY-Apr2026-22950-PE,65.0,NIFTY 07 APR 22950 PUT,2026-04-07 14:30:00,22950.0,PE,5.0,W,OP,,
NSE,D,40772,OPTIDX,0,NIFTY-Apr2026-23000-CE,65.0,NIFTY 07 APR 23000 CALL,2026-04-07 14:30:00,23000.0,CE,5.0,W,OP,,
NSE,D,40773,OPTIDX,0,NIFTY-Apr2026-23000-PE,65.0,NIFTY 07 APR 23000 PUT,2026-04-07 14:30:00,23000.0,PE,5.0,W,OP,,
NSE,D,40774,OPTIDX,0,NIFTY-Apr2026-23050-CE,65.0,NIFTY 07 APR 23050 CALL,2026-04-07 14:30:00,23050.0,CE,5.0,W,OP,,
NSE,D,40775,OPTIDX,0,NIFTY-Apr2026-23050-PE,65.0,NIFTY 07 APR 23050 PUT,2026-04-07 14:30:00,23050.0,PE,5.0,W,OP,,
NSE,D,40776,OPTIDX,0,NIFTY-Apr2026-23100-CE,65.0,NIFTY 07 APR 23100 CALL,2026-04-07 14:30:00,23100.0,CE,5.0,W,OP,,
NSE,D,40777,OPTIDX,0,NIFTY-Apr2026-23100-PE,65.0,NIFTY 07 APR 23100 PUT,2026-04-07 14:30:00,23100.0,PE,5.0,W,OP,,
NSE,D,40778,OPTIDX,0,NIFTY-Apr2026-23150-CE,65.0,NIFTY 07 APR 23150 CALL,2026-04-07 14:30:00,23150.0,CE,5.0,W,OP,,
NSE,D,40779,OPTIDX,0,NIFTY-Apr2026-23150-PE,65.0,NIFTY 07 APR 23150 PUT,2026-04-07 14:30:00,23150.0,PE,5.0,W,OP,,
NSE,D,40781,OPTIDX,0,NIFTY-Apr2026-23200-CE,65.0,NIFTY 07 APR 23200 CALL,2026-04-07 14:30:00,23200.0,CE,5.0,W,OP,,
NSE,D,40782,OPTIDX,0,NIFTY-Apr2026-23200-PE,65.0,NIFTY 07 APR 23200 PUT,2026-04-07 14:30:00,23200.0,PE,5.0,W,OP,,
NSE,D,40783,OPTIDX,0,NIFTY-Apr2026-23250-CE,65.0,NIFTY 07 APR 23250 CALL,2026-04-07 14:30:00,23250.0,CE,5.0,W,OP,,
NSE,D,40784,OPTIDX,0,NIFTY-Apr2026-23250-PE,65.0,NIFTY 07 APR 23250 PUT,2026-04-07 14:30:00,23250.0,PE,5.0,W,OP,,
NSE,D,40785,OPTIDX,0,NIFTY-Apr2026-23300-CE,65.0,NIFTY 07 APR 23300 CALL,2026-04-07 14:30:00,23300.0,CE,5.0,W,OP,,
NSE,D,40787,OPTIDX,0,NIFTY-Apr2026-23300-PE,65.0,NIFTY 07 APR 23300 PUT,2026-04-07 14:30:00,23300.0,PE,5.0,W,OP,,
NSE,D,40788,OPTIDX,0,NIFTY-Apr2026-23350-CE,65.0,NIFTY 07 APR 23350 CALL,2026-04-07 14:30:00,23350.0,CE,5.0,W,OP,,
NSE,D,40789,OPTIDX,0,NIFTY-Apr2026-23350-PE,65.0,NIFTY 07 APR 23350 PUT,2026-04-07 14:30:00,23350.0,PE,5.0,W,OP,,
NSE,D,40790,OPTIDX,0,NIFTY-Apr2026-23400-CE,65.0,NIFTY 07 APR 23400 CALL,2026-04-07 14:30:00,23400.0,CE,5.0,W,OP,,
NSE,D,40791,OPTIDX,0,NIFTY-Apr2026-23400-PE,65.0,NIFTY 07 APR 23400 PUT,2026-04-07 14:30:00,23400.0,PE,5.0,W,OP,,
NSE,D,40792,OPTIDX,0,NIFTY-Apr2026-23450-CE,65.0,NIFTY 07 APR 23450 CALL,2026-04-07 14:30:00,23450.0,CE,5.0,W,OP,,
NSE,D,40795,OPTIDX,0,NIFTY-Apr2026-23450-PE,65.0,NIFTY 07 APR 23450 PUT,2026-04-07 14:30:00,23450.0,PE,5.0,W,OP,,
NSE,D,40796,OPTIDX,0,NIFTY-Apr2026-23500-CE,65.0,NIFTY 07 APR 23500 CALL,2026-04-07 14:30:00,23500.0,CE,5.0,W,OP,,
NSE,D,40797,OPTIDX,0,NIFTY-Apr2026-23500-PE,65.0,NIFTY 07 APR 23500 PUT,2026-04-07 14:30:00,23500.0,PE,5.0,W,OP,,
NSE,D,40798,OPTIDX,0,NIFTY-Apr2026-23550-CE,65.0,NIFTY 07 APR 23550 CALL,2026-04-07 14:30:00,23550.0,CE,5.0,W,OP,,
NSE,D,40799,OPTIDX,0,NIFTY-Apr2026-23550-PE,65.0,NIFTY 07 APR 23550 PUT,2026-04-07 14:30:00,23550.0,PE,5.0,W,OP,,
NSE,D,40800,OPTIDX,0,NIFTY-Apr2026-23600-CE,65.0,NIFTY 07 APR 23600 CALL,2026-04-07 14:30:00,23600.0,CE,5.0,W,OP,,
NSE,D,40801,OPTIDX,0,NIFTY-Apr2026-23600-PE,65.0,NIFTY 07 APR 23600 PUT,2026-04-07 14:30:00,23600.0,PE,5.0,W,OP,,
NSE,D,40802,OPTIDX,0,NIFTY-Apr2026-23650-CE,65.0,NIFTY 07 APR 23650 CALL,2026-04-07 14:30:00,23650.0,CE,5.0,W,OP,,
NSE,D,40803,OPTIDX,0,NIFTY-Apr2026-23650-PE,65.0,NIFTY 07 APR 23650 PUT,2026-04-07 14:30:00,23650.0,PE,5.0,W,OP,,
NSE,D,40804,OPTIDX,0,NIFTY-Apr2026-23700-CE,65.0,NIFTY 07 APR 23700 CALL,2026-04-07 14:30:00,23700.0,CE,5.0,W,OP,,
NSE,D,40806,OPTIDX,0,NIFTY-Apr2026-23700-PE,65.0,NIFTY 07 APR 23700 PUT,2026-04-07 14:30:00,23700.0,PE,5.0,W,OP,,
NSE,D,40809,OPTIDX,0,NIFTY-Apr2026-23750-CE,65.0,NIFTY 07 APR 23750 CALL,2026-04-07 14:30:00,23750.0,CE,5.0,W,OP,,
NSE,D,40814,OPTIDX,0,NIFTY-Apr2026-23750-PE,65.0,NIFTY 07 APR 23750 PUT,2026-04-07 14:30:00,23750.0,PE,5.0,W,OP,,
NSE,D,40816,OPTIDX,0,NIFTY-Apr2026-23800-CE,65.0,NIFTY 07 APR 23800 CALL,2026-04-07 14:30:00,23800.0,CE,5.0,W,OP,,
NSE,D,40817,OPTIDX,0,NIFTY-Apr2026-23800-PE,65.0,NIFTY 07 APR 23800 PUT,2026-04-07 14:30:00,23800.0,PE,5.0,W,OP,,
NSE,D,40818,OPTIDX,0,NIFTY-Apr2026-23850-CE,65.0,NIFTY 07 APR 23850 CALL,2026-04-07 14:30:00,23850.0,CE,5.0,W,OP,,
NSE,D,40819,OPTIDX,0,NIFTY-Apr2026-23850-PE,65.0,NIFTY 07 APR 23850 PUT,2026-04-07 14:30:00,23850.0,PE,5.0,W,OP,,
NSE,D,40820,OPTIDX,0,NIFTY-Apr2026-23900-CE,65.0,NIFTY 07 APR 23900 CALL,2026-04-07 14:30:00,23900.0,CE,5.0,W,OP,,
NSE,D,40821,OPTIDX,0,NIFTY-Apr2026-23900-PE,65.0,NIFTY 07 APR 23900 PUT,2026-04-07 14:30:00,23900.0,PE,5.0,W,OP,,
NSE,D,40822,OPTIDX,0,NIFTY-Apr2026-23950-CE,65.0,NIFTY 07 APR 23950 CALL,2026-04-07 14:30:00,23950.0,CE,5.0,W,OP,,
NSE,D,40823,OPTIDX,0,NIFTY-Apr2026-23950-PE,65.0,NIFTY 07 APR 23950 PUT,2026-04-07 14:30:00,23950.0,PE,5.0,W,OP,,
NSE,D,40824,OPTIDX,0,NIFTY-Apr2026-24000-CE,65.0,NIFTY 07 APR 24000 CALL,2026-04-07 14:30:00,24000.0,CE,5.0,W,OP,,
NSE,D,40829,OPTIDX,0,NIFTY-Apr2026-24000-PE,65.0,NIFTY 07 APR 24000 PUT,2026-04-07 14:30:00,24000.0,PE,5.0,W,OP,,
NSE,D,40830,OPTIDX,0,NIFTY-Apr2026-24050-CE,65.0,NIFTY 07 APR 24050 CALL,2026-04-07 14:30:00,24050.0,CE,5.0,W,OP,,
NSE,D,40832,OPTIDX,0,NIFTY-Apr2026-24050-PE,65.0,NIFTY 07 APR 24050 PUT,2026-04-07 14:30:00,24050.0,PE,5.0,W,OP,,
NSE,D,40833,OPTIDX,0,NIFTY-Apr2026-24100-CE,65.0,NIFTY 07 APR 24100 CALL,2026-04-07 14:30:00,24100.0,CE,5.0,W,OP,,
NSE,D,40837,OPTIDX,0,NIFTY-Apr2026-24100-PE,65.0,NIFTY 07 APR 24100 PUT,2026-04-07 14:30:00,24100.0,PE,5.0,W,OP,,
NSE,D,40838,OPTIDX,0,NIFTY-Apr2026-24150-CE,65.0,NIFTY 07 APR 24150 CALL,2026-04-07 14:30:00,24150.0,CE,5.0,W,OP,,
NSE,D,40839,OPTIDX,0,NIFTY-Apr2026-24150-PE,65.0,NIFTY 07 APR 24150 PUT,2026-04-07 14:30:00,24150.0,PE,5.0,W,OP,,
NSE,D,40840,OPTIDX,0,NIFTY-Apr2026-24200-CE,65.0,NIFTY 07 APR 24200 CALL,2026-04-07 14:30:00,24200.0,CE,5.0,W,OP,,
NSE,D,40841,OPTIDX,0,NIFTY-Apr2026-24200-PE,65.0,NIFTY 07 APR 24200 PUT,2026-04-07 14:30:00,24200.0,PE,5.0,W,OP,,
NSE,D,40842,OPTIDX,0,NIFTY-Apr2026-24250-CE,65.0,NIFTY 07 APR 24250 CALL,2026-04-07 14:30:00,24250.0,CE,5.0,W,OP,,
NSE,D,40847,OPTIDX,0,NIFTY-Apr2026-24250-PE,65.0,NIFTY 07 APR 24250 PUT,2026-04-07 14:30:00,24250.0,PE,5.0,W,OP,,
NSE,D,40850,OPTIDX,0,NIFTY-Apr2026-24300-CE,65.0,NIFTY 07 APR 24300 CALL,2026-04-07 14:30:00,24300.0,CE,5.0,W,OP,,
NSE,D,40851,OPTIDX,0,NIFTY-Apr2026-24300-PE,65.0,NIFTY 07 APR 24300 PUT,2026-04-07 14:30:00,24300.0,PE,5.0,W,OP,,
NSE,D,40852,OPTIDX,0,NIFTY-Apr2026-24350-CE,65.0,NIFTY 07 APR 24350 CALL,2026-04-07 14:30:00,24350.0,CE,5.0,W,OP,,
NSE,D,40857,OPTIDX,0,NIFTY-Apr2026-24350-PE,65.0,NIFTY 07 APR 24350 PUT,2026-04-07 14:30:00,24350.0,PE,5.0,W,OP,,
NSE,D,40858,OPTIDX,0,NIFTY-Apr2026-24400-CE,65.0,NIFTY 07 APR 24400 CALL,2026-04-07 14:30:00,24400.0,CE,5.0,W,OP,,
NSE,D,40861,OPTIDX,0,NIFTY-Apr2026-24400-PE,65.0,NIFTY 07 APR 24400 PUT,2026-04-07 14:30:00,24400.0,PE,5.0,W,OP,,
NSE,D,40862,OPTIDX,0,NIFTY-Apr2026-24450-CE,65.0,NIFTY 07 APR 24450 CALL,2026-04-07 14:30:00,24450.0,CE,5.0,W,OP,,
NSE,D,40863,OPTIDX,0,NIFTY-Apr2026-24450-PE,65.0,NIFTY 07 APR 24450 PUT,2026-04-07 14:30:00,24450.0,PE,5.0,W,OP,,
NSE,D,40864,OPTIDX,0,NIFTY-Apr2026-24500-CE,65.0,NIFTY 07 APR 24500 CALL,2026-04-07 14:30:00,24500.0,CE,5.0,W,OP,,
NSE,D,40865,OPTIDX,0,NIFTY-Apr2026-24500-PE,65.0,NIFTY 07 APR 24500 PUT,2026-04-07 14:30:00,24500.0,PE,5.0,W,OP,,
NSE,D,40866,OPTIDX,0,NIFTY-Apr2026-24550-CE,65.0,NIFTY 07 APR 24550 CALL,2026-04-07 14:30:00,24550.0,CE,5.0,W,OP,,
NSE,D,40867,OPTIDX,0,NIFTY-Apr2026-24550-PE,65.0,NIFTY 07 APR 24550 PUT,2026-04-07 14:30:00,24550.0,PE,5.0,W,OP,,
NSE,D,40868,OPTIDX,0,NIFTY-Apr2026-24600-CE,65.0,NIFTY 07 APR 24600 CALL,2026-04-07 14:30:00,24600.0,CE,5.0,W,OP,,
NSE,D,40869,OPTIDX,0,NIFTY-Apr2026-24600-PE,65.0,NIFTY 07 APR 24600 PUT,2026-04-07 14:30:00,24600.0,PE,5.0,W,OP,,
NSE,D,40870,OPTIDX,0,NIFTY-Apr2026-24650-CE,65.0,NIFTY 07 APR 24650 CALL,2026-04-07 14:30:00,24650.0,CE,5.0,W,OP,,
NSE,D,40875,OPTIDX,0,NIFTY-Apr2026-24650-PE,65.0,NIFTY 07 APR 24650 PUT,2026-04-07 14:30:00,24650.0,PE,5.0,W,OP,,
NSE,D,40876,OPTIDX,0,NIFTY-Apr2026-24700-CE,65.0,NIFTY 07 APR 24700 CALL,2026-04-07 14:30:00,24700.0,CE,5.0,W,OP,,
NSE,D,40877,OPTIDX,0,NIFTY-Apr2026-24700-PE,65.0,NIFTY 07 APR 24700 PUT,2026-04-07 14:30:00,24700.0,PE,5.0,W,OP,,
NSE,D,40878,OPTIDX,0,NIFTY-Apr2026-24750-CE,65.0,NIFTY 07 APR 24750 CALL,2026-04-07 14:30:00,24750.0,CE,5.0,W,OP,,
NSE,D,40879,OPTIDX,0,NIFTY-Apr2026-24750-PE,65.0,NIFTY 07 APR 24750 PUT,2026-04-07 14:30:00,24750.0,PE,5.0,W,OP,,
NSE,D,40880,OPTIDX,0,NIFTY-Apr2026-24800-CE,65.0,NIFTY 07 APR 24800 CALL,2026-04-07 14:30:00,24800.0,CE,5.0,W,OP,,
NSE,D,40881,OPTIDX,0,NIFTY-Apr2026-24800-PE,65.0,NIFTY 07 APR 24800 PUT,2026-04-07 14:30:00,24800.0,PE,5.0,W,OP,,
NSE,D,40882,OPTIDX,0,NIFTY-Apr2026-24850-CE,65.0,NIFTY 07 APR 24850 CALL,2026-04-07 14:30:00,24850.0,CE,5.0,W,OP,,
NSE,D,40883,OPTIDX,0,NIFTY-Apr2026-24850-PE,65.0,NIFTY 07 APR 24850 PUT,2026-04-07 14:30:00,24850.0,PE,5.0,W,OP,,
NSE,D,40884,OPTIDX,0,NIFTY-Apr2026-24900-CE,65.0,NIFTY 07 APR 24900 CALL,2026-04-07 14:30:00,24900.0,CE,5.0,W,OP,,
NSE,D,40887,OPTIDX,0,NIFTY-Apr2026-24900-PE,65.0,NIFTY 07 APR 24900 PUT,2026-04-07 14:30:00,24900.0,PE,5.0,W,OP,,
NSE,D,40888,OPTIDX,0,NIFTY-Apr2026-24950-CE,65.0,NIFTY 07 APR 24950 CALL,2026-04-07 14:30:00,24950.0,CE,5.0,W,OP,,
NSE,D,40889,OPTIDX,0,NIFTY-Apr2026-24950-PE,65.0,NIFTY 07 APR 24950 PUT,2026-04-07 14:30:00,24950.0,PE,5.0,W,OP,,
NSE,D,40890,OPTIDX,0,NIFTY-Apr2026-25000-CE,65.0,NIFTY 07 APR 25000 CALL,2026-04-07 14:30:00,25000.0,CE,5.0,W,OP,,
NSE,D,40893,OPTIDX,0,NIFTY-Apr2026-25000-PE,65.0,NIFTY 07 APR 25000 PUT,2026-04-07 14:30:00,25000.0,PE,5.0,W,OP,,
NSE,D,40894,OPTIDX,0,NIFTY-Apr2026-25050-CE,65.0,NIFTY 07 APR 25050 CALL,2026-04-07 14:30:00,25050.0,CE,5.0,W,OP,,
NSE,D,40895,OPTIDX,0,NIFTY-Apr2026-25050-PE,65.0,NIFTY 07 APR 25050 PUT,2026-04-07 14:30:00,25050.0,PE,5.0,W,OP,,
NSE,D,40896,OPTIDX,0,NIFTY-Apr2026-25100-CE,65.0,NIFTY 07 APR 25100 CALL,2026-04-07 14:30:00,25100.0,CE,5.0,W,OP,,
